pitch start end duration velocity
E3 49.2000 49.3350 0.1350 80
E4 49.3500 49.4850 0.1350 80
F#3 49.3500 49.4850 0.1350 80
A#4 49.5000 49.6350 0.1350 80
G#3 49.5000 49.6350 0.1350 80
E4 49.6500 49.7850 0.1350 80
A#3 49.6500 49.7850 0.1350 80
G#4 49.8000 49.9350 0.1350 80
B3 49.8000 49.9350 0.1350 80
E4 49.9500 50.0850 0.1350 80
E4 49.9500 50.0850 0.1350 80
G4 50.1000 50.2350 0.1350 80
C#4 50.1000 50.3700 0.2700 80
C#3 50.1000 50.3700 0.2700 80
D#4 50.2500 50.3850 0.1350 80
G#4 50.4000 50.5350 0.1350 80
B3 50.4000 50.6700 0.2700 80
B2 50.4000 50.6700 0.2700 80
D#4 50.5500 50.6850 0.1350 80
A#4 50.7000 50.9700 0.2700 80
A#3 50.7000 51.2400 0.5400 80
A#2 50.7000 51.2400 0.5400 80
D#4 51.0000 51.2700 0.2700 80
B4 51.3000 51.4350 0.1350 80
D#4 51.4500 51.5850 0.1350 80
A#4 51.6000 51.7350 0.1350 80
D#3 51.6000 51.7350 0.1350 80
D#4 51.7500 51.8850 0.1350 80
D#3 51.7500 51.8850 0.1350 80
B4 51.9000 52.0350 0.1350 80
B2 51.9000 52.1700 0.2700 80
D#4 52.0500 52.1850 0.1350 80
C#5 52.2000 52.3350 0.1350 80
G#2 52.2000 52.4700 0.2700 80
D#4 52.3500 52.4850 0.1350 80
A#4 52.5000 52.6350 0.1350 80
F#2 52.5000 52.7700 0.2700 80
A#3 52.6500 52.7850 0.1350 80
G#4 52.8000 52.9350 0.1350 80
G#2 52.8000 53.0700 0.2700 80
A#3 52.9500 53.0850 0.1350 80
F#4 53.1000 53.3700 0.2700 80
A#2 53.1000 53.6400 0.5400 80
D#4 53.4000 53.5350 0.1350 80
F#4 53.5500 53.6850 0.1350 80
G#4 53.7000 53.8350 0.1350 80
E2 53.7000 53.8350 0.1350 80
B3 53.8500 53.9850 0.1350 80
B2 53.8500 53.9850 0.1350 80
G#4 54.0000 54.1350 0.1350 80
E3 54.0000 54.1350 0.1350 80
F#4 54.1500 54.2850 0.1350 80
B2 54.1500 54.2850 0.1350 80
G#4 54.3000 54.4350 0.1350 80
E3 54.3000 54.4350 0.1350 80
A#4 54.4500 54.5850 0.1350 80
B2 54.4500 54.5850 0.1350 80
B4 54.6000 54.7350 0.1350 80
E3 54.6000 54.7350 0.1350 80
G#4 54.7500 54.8850 0.1350 80
F#3 54.7500 54.8850 0.1350 80
F#4 54.9000 55.0350 0.1350 80
F#2 54.9000 55.0350 0.1350 80
B3 55.0500 55.1850 0.1350 80
B2 55.0500 55.1850 0.1350 80
E4 55.2000 55.3350 0.1350 80
E3 55.2000 55.3350 0.1350 80
B3 55.3500 55.4850 0.1350 80
B2 55.3500 55.4850 0.1350 80
D#4 55.5000 55.7700 0.2700 80
D#3 55.5000 55.7700 0.2700 80
D#4 55.8000 55.9350 0.1350 80
B2 55.8000 56.0700 0.2700 80
F#4 55.9500 56.0850 0.1350 80
E4 56.1000 56.3700 0.2700 80
C#2 56.1000 56.3700 0.2700 80
E5 56.4000 56.5350 0.1350 80
C#2 56.4000 56.5350 0.1350 80
D#5 56.5500 56.6850 0.1350 80
G#2 56.5500 56.6850 0.1350 80
C#5 56.7000 56.8350 0.1350 80
D#3 56.7000 56.9700 0.2700 80
B4 56.8500 56.9850 0.1350 80
A#4 57.0000 57.1350 0.1350 80
E3 57.0000 57.2700 0.2700 80
D#5 57.3000 57.4350 0.1350 80
G#3 57.3000 57.4350 0.1350 80
C#5 57.4500 57.5850 0.1350 80
D#3 57.4500 57.5850 0.1350 80
D#5 57.6000 57.7350 0.1350 80
G#3 57.6000 57.7350 0.1350 80
E5 57.7500 57.8850 0.1350 80
A#3 57.7500 57.8850 0.1350 80
D#5 57.9000 58.0350 0.1350 80
B3 57.9000 58.1700 0.2700 80
C#5 58.0500 58.1850 0.1350 80
B4 58.2000 58.3350 0.1350 80
D#4 58.2000 58.4700 0.2700 80
A#4 58.3500 58.4850 0.1350 80
G#4 58.5000 58.7700 0.2700 80
C#4 58.5000 58.7700 0.2700 80
D#5 58.8000 59.0700 0.2700 80
B3 58.8000 59.0700 0.2700 80
G4 59.1000 59.3700 0.2700 80
A#3 59.1000 59.5050 0.4050 80
D#5 59.4000 59.6700 0.2700 80
G#3 59.5500 59.6850 0.1350 80
G#4 59.7000 60.7800 1.0800 80
G#2 59.7000 59.9700 0.2700 80
D#3 60.0000 60.2700 0.2700 80
G#3 60.3000 60.8400 0.5400 80
B4 60.9000 61.1700 0.2700 80
F#4 60.9000 61.1700 0.2700 80
D#5 60.9000 61.3050 0.4050 80
E3 60.9000 61.1700 0.2700 80
B3 61.2000 61.4700 0.2700 80
E4 61.5000 62.0400 0.5400 80
G#4 61.6500 61.7850 0.1350 80
B4 61.8000 61.9350 0.1350 80
D#5 61.9500 62.0850 0.1350 80
C#5 62.1000 62.6400 0.5400 80
A#4 62.1000 62.6400 0.5400 80
F#4 62.1000 62.6400 0.5400 80
F#3 62.1000 62.3700 0.2700 80
C#4 62.4000 62.6700 0.2700 80
F#5 62.7000 63.2400 0.5400 80
C#5 62.7000 63.2400 0.5400 80
F#4 62.7000 63.2400 0.5400 80
F#4 62.7000 63.2400 0.5400 80
C#5 63.3000 63.7050 0.4050 80
D#3 63.3000 63.5700 0.2700 80
A#3 63.6000 63.8700 0.2700 80
A#5 63.7500 63.8850 0.1350 80
G#5 63.9000 64.3050 0.4050 80
D#4 63.9000 64.1700 0.2700 80
A#3 64.2000 64.4700 0.2700 80
G5 64.3500 64.4850 0.1350 80
G#5 64.5000 65.0400 0.5400 80
G#3 64.5000 64.7700 0.2700 80
D#4 64.8000 65.0700 0.2700 80
D#6 65.1000 65.6400 0.5400 80
G#4 65.1000 65.3700 0.2700 80
D#4 65.4000 65.6700 0.2700 80
G#5 65.7000 66.2400 0.5400 80
E3 65.7000 65.9700 0.2700 80
B3 66.0000 66.2700 0.2700 80
D#6 66.3000 66.8400 0.5400 80
G#5 66.3000 66.8400 0.5400 80
E4 66.3000 66.5700 0.2700 80
B3 66.6000 66.8700 0.2700 80
C#6 66.9000 67.1700 0.2700 80
F#3 66.9000 67.1700 0.2700 80
C#6 67.2000 67.2675 0.0675 80
C#4 67.2000 67.4700 0.2700 80
D#6 67.2750 67.3425 0.0675 80
C#6 67.3500 67.4850 0.1350 80
A#5 67.5000 67.7700 0.2700 80
F#4 67.5000 67.7700 0.2700 80
F#5 67.8000 68.0700 0.2700 80
C#4 67.8000 68.0700 0.2700 80
G#5 68.1000 70.1100 2.0100 80
G#3 68.1000 68.3700 0.2700 80
D#4 68.4000 68.6700 0.2700 80
G#4 68.7000 68.9700 0.2700 80
A#4 69.0000 69.2700 0.2700 80
B4 69.3000 69.5700 0.2700 80
D#4 69.6000 69.8700 0.2700 80
G#4 69.9000 70.1700 0.2700 80
D#5 70.2000 70.3350 0.1350 80
G#4 70.3500 70.4850 0.1350 80
B4 70.5000 70.7700 0.2700 80
F#4 70.5000 70.7700 0.2700 80
D#5 70.5000 70.9050 0.4050 80
E3 70.5000 70.7700 0.2700 80
B3 70.8000 71.2050 0.4050 80
G#4 71.2500 71.3850 0.1350 80
B4 71.4000 71.5350 0.1350 80
D#5 71.5500 71.6850 0.1350 80
C#5 71.7000 72.2400 0.5400 80
A#4 71.7000 72.2400 0.5400 80
F#4 71.7000 72.2400 0.5400 80
F#3 71.7000 71.9700 0.2700 80
C#4 72.0000 72.2700 0.2700 80
F#5 72.3000 72.8400 0.5400 80
C#5 72.3000 72.8400 0.5400 80
F#4 72.3000 72.8400 0.5400 80
F#4 72.3000 72.8400 0.5400 80
C#5 72.9000 73.1700 0.2700 80
D#3 72.9000 73.1700 0.2700 80
G5 73.2000 73.4700 0.2700 80
A#3 73.2000 73.4700 0.2700 80
G#5 73.5000 73.7700 0.2700 80
D#4 73.5000 74.0400 0.5400 80
A#5 73.8000 74.0700 0.2700 80
D#5 74.1000 74.2350 0.1350 80
G#3 74.1000 74.3700 0.2700 80
B5 74.2500 74.3850 0.1350 80
