pitch start end duration velocity
E5 78.8229 78.9696 0.1467 127
D6 78.9760 79.2757 0.2997 127
F#5 78.9760 79.2757 0.2997 127
F#5 79.2821 79.5818 0.2997 127
D5 79.2821 79.5818 0.2997 127
A5 79.5882 79.8880 0.2997 127
C#5 79.5882 79.8880 0.2997 127
C#4 79.5882 80.8063 1.2181 97
E4 79.5882 80.8063 1.2181 121
A5 79.8943 80.0410 0.1467 127
C#5 79.8943 80.0410 0.1467 127
B5 80.0474 80.1941 0.1467 127
D5 80.0474 80.1941 0.1467 127
C#6 80.2005 80.5002 0.2997 127
E5 80.2005 80.5002 0.2997 127
A5 80.5066 80.8063 0.2997 127
C#5 80.5066 80.8063 0.2997 127
F#5 80.8127 81.1124 0.2997 127
B4 80.8127 81.1124 0.2997 127
B3 80.8127 81.7247 0.9120 99
D4 80.8127 82.0308 1.2181 116
D6 81.1188 81.2655 0.1467 127
B4 81.1188 81.2655 0.1467 127
E6 81.2719 81.4186 0.1467 123
C#5 81.2719 81.4186 0.1467 127
F#6 81.4249 81.7247 0.2997 127
D5 81.4249 81.7247 0.2997 127
D6 81.7311 82.0308 0.2997 116
B4 81.7311 82.0308 0.2997 127
F#6 82.0372 82.3369 0.2997 127
C#5 82.0372 82.3369 0.2997 127
C#4 82.0372 83.2553 1.2181 112
A3 82.0372 83.2553 1.2181 87
F#6 82.3433 82.4900 0.1467 127
A5 82.3433 82.4900 0.1467 127
E6 82.4964 82.6431 0.1467 127
G5 82.4964 82.6431 0.1467 127
D6 82.6494 82.9492 0.2997 127
F#5 82.6494 82.9492 0.2997 123
C#6 82.9556 83.2553 0.2997 127
E5 82.9556 83.2553 0.2997 127
B5 83.2617 83.5614 0.2997 127
D5 83.2617 83.5614 0.2997 123
B3 83.2617 84.4798 1.2181 109
D4 83.2617 84.4798 1.2181 110
B5 83.5678 83.7145 0.1467 127
G5 83.5678 83.7145 0.1467 127
A5 83.7209 83.8675 0.1467 127
F#5 83.7209 83.8675 0.1467 127
B5 83.8739 84.1737 0.2997 127
E5 83.8739 84.1737 0.2997 127
C#6 84.1800 84.4798 0.2997 127
G5 84.1800 84.4798 0.2997 127
D6 84.4862 84.7859 0.2997 127
F#5 84.4862 84.7859 0.2997 127
D4 84.4862 85.3982 0.9120 106
A3 84.4862 85.7043 1.2181 95
F#6 84.7923 84.9390 0.1467 127
E5 84.7923 84.9390 0.1467 127
E6 84.9453 85.0920 0.1467 127
D5 84.9453 85.0920 0.1467 124
D6 85.0984 85.3982 0.2997 127
F#5 85.0984 85.3982 0.2997 127
F#6 85.4045 85.7043 0.2997 127
A5 85.4045 85.7043 0.2997 124
G6 85.7107 86.0104 0.2997 127
G5 85.7107 86.0104 0.2997 127
B3 85.7107 86.9288 1.2181 106
D4 85.7107 86.9288 1.2181 105
D6 86.0168 86.1635 0.1467 127
B5 86.0168 86.1635 0.1467 126
C#6 86.1698 86.3165 0.1467 127
A5 86.1698 86.3165 0.1467 127
B5 86.3229 86.6226 0.2997 127
G5 86.3229 86.6226 0.2997 127
B5 86.6290 86.9288 0.2997 127
F#5 86.6290 86.9288 0.2997 127
A5 86.9351 87.2349 0.2997 127
E5 86.9351 87.2349 0.2997 108
C#4 86.9351 87.8471 0.9120 117
E4 86.9351 87.8471 0.9120 91
E5 87.2413 87.5410 0.2997 127
A4 87.2413 87.3879 0.1467 127
G4 87.3943 87.5410 0.1467 127
A5 87.5474 87.8471 0.2997 127
F#4 87.5474 87.8471 0.2997 127
A5 87.8535 88.1533 0.2997 127
A4 87.8535 88.1533 0.2997 127
F#5 88.1596 88.4594 0.2997 127
D5 88.1596 88.3063 0.1467 114
F#4 88.1596 89.3777 1.2181 81
D4 88.1596 89.3777 1.2181 104
D6 88.4658 88.6124 0.1467 127
D5 88.4658 88.6124 0.1467 127
C#6 88.6188 88.7655 0.1467 127
E5 88.6188 88.7655 0.1467 127
D6 88.7719 89.0716 0.2997 127
F#5 88.7719 89.0716 0.2997 127
F#5 89.0780 89.3777 0.2997 127
D5 89.0780 89.3777 0.2997 127
A5 89.3841 89.6839 0.2997 127
C#5 89.3841 89.6839 0.2997 127
C#4 89.3841 90.6022 1.2181 73
E4 89.3841 90.6022 1.2181 121
A5 89.6902 89.8369 0.1467 127
C#5 89.6902 89.8369 0.1467 127
B5 89.8433 89.9900 0.1467 127
D5 89.8433 89.9900 0.1467 127
C#6 89.9964 90.2961 0.2997 127
E5 89.9964 90.2961 0.2997 127
A5 90.3025 90.6022 0.2997 127
C#5 90.3025 90.6022 0.2997 127
F#5 90.6086 90.9083 0.2997 127
B4 90.6086 90.9083 0.2997 127
B3 90.6086 91.8267 1.2181 96
D4 90.6086 91.8267 1.2181 121
D6 90.9147 91.0614 0.1467 121
B4 90.9147 91.0614 0.1467 127
E6 91.0678 91.2145 0.1467 127
C#5 91.0678 91.2145 0.1467 127
F#6 91.2208 91.5206 0.2997 127
D5 91.2208 91.5206 0.2997 127
D6 91.5270 91.8267 0.2997 127
B4 91.5270 91.8267 0.2997 127
F#6 91.8331 92.1328 0.2997 127
C#5 91.8331 92.1328 0.2997 127
C#4 91.8331 93.0512 1.2181 105
F#4 91.8331 93.0512 1.2181 89
F#6 92.1392 92.2859 0.1467 127
A5 92.1392 92.2859 0.1467 127
E6 92.2923 92.4390 0.1467 127
G5 92.2923 92.4390 0.1467 127
D6 92.4453 92.7451 0.2997 127
F#5 92.4453 92.7451 0.2997 127
C#6 92.7515 93.0512 0.2997 127
E5 92.7515 93.0512 0.2997 127
B5 93.0576 93.3573 0.2997 127
D5 93.0576 93.3573 0.2997 127
B3 93.0576 94.2757 1.2181 82
D4 93.0576 94.2757 1.2181 127
B5 93.3637 93.5104 0.1467 127
G5 93.3637 93.5104 0.1467 127
A5 93.5168 93.6634 0.1467 112
F#5 93.5168 93.6634 0.1467 127
B5 93.6698 93.9696 0.2997 127
E5 93.6698 93.9696 0.2997 127
C#6 93.9759 94.2757 0.2997 127
G5 93.9759 94.2757 0.2997 127
