pitch start end duration velocity
E5 16.1628 16.1977 0.0349 19
C#6 16.1628 16.2558 0.0930 31
E3 16.1744 16.1977 0.0233 43
C5 16.1744 16.2093 0.0349 32
A#6 16.1860 16.2209 0.0349 18
C7 16.1860 16.2558 0.0698 22
A4 16.1860 16.2674 0.0814 62
A#5 16.1977 16.2326 0.0349 39
D#3 16.1977 16.2442 0.0465 44
G6 16.1977 16.2442 0.0465 11
E5 16.2093 16.2558 0.0465 34
E7 16.2093 16.2558 0.0465 13
A3 16.2093 16.2674 0.0581 28
D6 16.2093 16.2791 0.0698 34
A6 16.2093 16.2791 0.0698 31
F#7 16.2093 16.4070 0.1977 32
F#4 16.2209 16.2442 0.0233 36
C5 16.2326 16.3140 0.0814 33
F4 16.2442 16.2791 0.0349 33
F#6 16.2442 16.2791 0.0349 9
G7 16.2558 16.3488 0.0930 28
G6 16.2674 16.3023 0.0349 23
G#6 16.2791 16.3488 0.0698 29
F7 16.2791 16.3837 0.1047 22
G#4 16.2907 16.3140 0.0233 35
D#6 16.2907 16.3256 0.0349 27
E3 16.3023 16.3256 0.0233 29
F#6 16.3023 16.3372 0.0349 17
B6 16.3023 16.3372 0.0349 10
A4 16.3140 16.3488 0.0349 41
A#6 16.3140 16.3605 0.0465 24
C6 16.3256 16.3721 0.0465 16
E6 16.3488 16.4419 0.0930 34
F4 16.3605 16.3953 0.0349 18
D6 16.3605 16.4535 0.0930 42
G6 16.3605 16.6512 0.2907 38
B5 16.3721 16.4186 0.0465 13
E3 16.3837 16.4186 0.0349 30
A6 16.3837 16.4884 0.1047 31
B4 16.3953 16.4535 0.0581 38
B6 16.3953 16.5465 0.1512 27
G4 16.4070 16.4767 0.0698 16
D5 16.4070 16.4884 0.0814 19
G5 16.4186 16.6395 0.2209 39
F#6 16.4302 16.4651 0.0349 10
B5 16.4302 16.6163 0.1860 46
F6 16.4302 16.6279 0.1977 29
C#6 16.4535 16.5581 0.1047 28
D#7 16.4535 16.6163 0.1628 17
B4 16.4651 16.5349 0.0698 31
D#6 16.4651 16.5465 0.0814 21
F5 16.4767 16.5116 0.0349 9
C6 16.4767 16.5116 0.0349 13
D6 16.5000 16.6163 0.1163 34
A6 16.5349 16.6860 0.1512 32
D#3 16.5465 16.5814 0.0349 16
G4 16.5465 16.6279 0.0814 11
D#6 16.5581 16.6047 0.0465 18
C6 16.5814 16.6395 0.0581 26
C#6 16.6047 16.6395 0.0349 14
E5 16.6395 16.7209 0.0814 33
A4 16.6395 16.7558 0.1163 42
E3 16.6512 17.0116 0.3605 40
B6 16.6628 16.7093 0.0465 27
A1 16.6860 16.7093 0.0233 47
A2 16.6860 17.0116 0.3256 53
G#1 16.7093 16.7326 0.0233 46
A1 16.7326 16.9535 0.2209 49
A5 16.8721 17.0465 0.1744 46
E5 16.8721 17.1163 0.2442 43
C5 16.8837 16.9767 0.0930 30
A4 16.8837 17.0698 0.1860 43
C#6 16.9302 17.0581 0.1279 32
A1 16.9651 17.0116 0.0465 32
G3 17.0814 17.1163 0.0349 16
A#6 17.1047 17.1395 0.0349 15
A6 17.1047 17.1512 0.0465 19
D6 17.1047 17.1744 0.0698 17
D#6 17.1163 17.1512 0.0349 13
A4 17.1163 17.2442 0.1279 53
C#6 17.1279 17.1744 0.0465 30
A3 17.1395 17.2326 0.0930 25
E5 17.1512 17.2326 0.0814 32
G4 17.3256 17.3488 0.0233 30
D5 17.3256 17.4419 0.1163 43
C5 17.3256 17.4651 0.1395 40
C4 17.3372 17.3837 0.0465 21
E5 17.3372 17.5000 0.1628 44
A5 17.3372 17.5000 0.1628 48
G3 17.3372 17.5698 0.2326 44
G6 17.3488 17.4070 0.0581 10
C3 17.3488 17.5698 0.2209 55
A4 17.3605 17.5000 0.1395 44
B1 17.3721 17.3953 0.0233 29
F7 17.3953 17.4767 0.0814 17
C2 17.4070 17.4302 0.0233 51
B1 17.4302 17.4651 0.0349 53
C2 17.4651 17.4884 0.0233 47
C#2 17.4884 17.5116 0.0233 39
C2 17.5116 17.5349 0.0233 46
C2 17.5465 17.5698 0.0233 45
A4 17.5581 17.6512 0.0930 54
C5 17.5581 17.6628 0.1047 32
C#6 17.5698 17.6395 0.0698 36
A3 17.5930 17.6512 0.0581 23
E5 17.6047 17.6395 0.0349 29
D#5 17.6395 17.6628 0.0233 32
B1 17.7326 17.7558 0.0233 33
B4 17.7907 17.8140 0.0233 39
D5 17.7907 17.8140 0.0233 34
C4 17.7907 17.8256 0.0349 14
A5 17.7907 17.9651 0.1744 40
G#4 17.8023 17.8372 0.0349 35
C6 17.8023 17.8837 0.0814 18
E5 17.8023 17.9651 0.1628 40
G3 17.8023 17.9884 0.1860 42
C5 17.8140 17.9302 0.1163 40
C3 17.8140 18.0116 0.1977 56
B5 17.8256 17.8721 0.0465 14
A4 17.8372 17.8721 0.0349 23
C2 17.8953 17.9651 0.0698 44
C#6 17.9186 17.9651 0.0465 34
A4 17.9186 17.9767 0.0581 52
E2 18.0233 18.0465 0.0233 37
A4 18.0233 18.0465 0.0233 33
D4 18.0233 18.1744 0.1512 23
F#7 18.0349 18.0698 0.0349 9
C6 18.0349 18.0814 0.0465 21
E6 18.0349 18.0814 0.0465 16
G6 18.0349 18.0814 0.0465 13
A3 18.0349 18.2326 0.1977 37
C#6 18.0465 18.1047 0.0581 32
D2 18.0465 18.2209 0.1744 47
D3 18.0465 18.2326 0.1860 56
A4 18.0581 18.1628 0.1047 53
E5 18.0698 18.1512 0.0814 33
