pitch start end duration velocity
E2 20.7395 20.8688 0.1294 127
B2 20.7395 20.8688 0.1294 127
F#4 20.8699 20.9993 0.1294 97
F#5 20.8699 20.9993 0.1294 97
A#5 20.8699 20.9993 0.1294 97
A#4 20.8699 21.1297 0.2598 127
A#5 20.8699 21.1297 0.2598 127
B1 20.8699 20.9993 0.1294 127
E2 20.8699 20.9993 0.1294 127
C#4 21.0004 21.1297 0.1294 97
F#5 21.0004 21.1297 0.1294 97
A#5 21.0004 21.1297 0.1294 97
F#2 21.0004 21.1297 0.1294 127
C#3 21.0004 21.1297 0.1294 127
F#3 21.0004 21.1297 0.1294 127
B3 21.1308 21.2601 0.1294 97
F#5 21.1308 21.2601 0.1294 97
A#5 21.1308 21.2601 0.1294 97
F#4 21.1308 21.3906 0.2598 127
F#5 21.1308 21.3906 0.2598 127
F#2 21.1308 21.2601 0.1294 127
C#3 21.1308 21.2601 0.1294 127
C#4 21.2612 21.3906 0.1294 97
F#5 21.2612 21.3906 0.1294 97
A#5 21.2612 21.3906 0.1294 97
C#2 21.2612 21.3906 0.1294 127
F#2 21.2612 21.3906 0.1294 127
D#4 21.3917 21.5210 0.1294 97
F#5 21.3917 21.5210 0.1294 97
A#5 21.3917 21.5210 0.1294 97
C#4 21.3917 21.6515 0.2598 127
C#5 21.3917 21.6515 0.2598 127
F#2 21.3917 21.5210 0.1294 127
C#3 21.3917 21.5210 0.1294 127
F#3 21.3917 21.5210 0.1294 127
F#4 21.5221 21.6515 0.1294 97
F#5 21.5221 21.6515 0.1294 97
A#5 21.5221 21.6515 0.1294 97
F#2 21.5221 21.6515 0.1294 127
C#3 21.5221 21.6515 0.1294 127
G#4 21.6525 21.7819 0.1294 97
F#5 21.6525 21.7819 0.1294 97
A#5 21.6525 21.7819 0.1294 97
D#4 21.6525 21.9123 0.2598 127
D#5 21.6525 21.9123 0.2598 127
C#2 21.6525 21.7819 0.1294 127
F#2 21.6525 21.7819 0.1294 127
B4 21.7830 21.9123 0.1294 97
F#5 21.7830 21.9123 0.1294 97
A#5 21.7830 21.9123 0.1294 97
F#2 21.7830 21.9123 0.1294 127
C#3 21.7830 21.9123 0.1294 127
F#3 21.7830 21.9123 0.1294 127
A#3 21.9134 22.0428 0.1294 97
D#4 21.9134 22.0428 0.1294 97
G#4 21.9134 22.0428 0.1294 97
A#4 21.9134 22.0428 0.1294 97
D#5 21.9134 22.0428 0.1294 97
G#5 21.9134 22.0428 0.1294 97
G#3 21.9134 22.1732 0.2598 127
G#4 21.9134 22.1732 0.2598 127
G#2 21.9134 22.0428 0.1294 127
D#3 21.9134 22.0428 0.1294 127
G#3 21.9134 22.0428 0.1294 127
G#3 22.0439 22.1732 0.1294 97
D#4 22.0439 22.1732 0.1294 97
G#4 22.0439 22.1732 0.1294 97
G#4 22.0439 22.1732 0.1294 97
D#5 22.0439 22.1732 0.1294 97
G#5 22.0439 22.1732 0.1294 97
G#2 22.0439 22.1732 0.1294 127
D#3 22.0439 22.1732 0.1294 127
D#3 22.1743 22.3036 0.1294 97
D#4 22.1743 22.3036 0.1294 97
D#4 22.1743 22.3036 0.1294 97
G#4 22.1743 22.3036 0.1294 97
D#5 22.1743 22.3036 0.1294 97
G#5 22.1743 22.3036 0.1294 97
D#4 22.1743 22.4341 0.2598 127
D#5 22.1743 22.4341 0.2598 127
D#2 22.1743 22.3036 0.1294 127
G#2 22.1743 22.3036 0.1294 127
B3 22.3047 22.4341 0.1294 97
D#4 22.3047 22.4341 0.1294 97
G#4 22.3047 22.4341 0.1294 97
B4 22.3047 22.4341 0.1294 97
D#5 22.3047 22.4341 0.1294 97
G#5 22.3047 22.4341 0.1294 97
G#2 22.3047 22.4341 0.1294 127
D#3 22.3047 22.4341 0.1294 127
G#3 22.3047 22.4341 0.1294 127
G#3 22.4352 22.5645 0.1294 97
D#4 22.4352 22.5645 0.1294 97
G#4 22.4352 22.5645 0.1294 97
G#4 22.4352 22.5645 0.1294 97
D#5 22.4352 22.5645 0.1294 97
G#5 22.4352 22.5645 0.1294 97
A#4 22.4352 22.6950 0.2598 127
A#5 22.4352 22.6950 0.2598 127
G#2 22.4352 22.5645 0.1294 127
D#3 22.4352 22.5645 0.1294 127
D#3 22.5656 22.6950 0.1294 97
D#4 22.5656 22.6950 0.1294 97
D#4 22.5656 22.6950 0.1294 97
G#4 22.5656 22.6950 0.1294 97
D#5 22.5656 22.6950 0.1294 97
G#5 22.5656 22.6950 0.1294 97
D#2 22.5656 22.6950 0.1294 127
G#2 22.5656 22.6950 0.1294 127
