pitch start end duration velocity
E5 8.2065 8.7174 0.5109 74
G4 8.2174 8.4130 0.1957 60
G3 8.2283 8.4022 0.1739 48
E4 8.2391 8.4130 0.1739 38
G#3 8.4022 8.4239 0.0217 46
G4 8.4239 8.6196 0.1957 33
C3 8.4457 8.6196 0.1739 45
D4 8.6413 8.7065 0.0652 18
G3 8.6630 8.6848 0.0217 30
F#3 8.7065 8.7283 0.0217 30
G3 8.7391 8.7717 0.0326 30
D4 8.7391 8.8152 0.0761 35
B5 8.8043 8.9891 0.1848 38
E4 8.8043 9.0109 0.2065 70
G6 8.8043 9.0326 0.2283 59
F#7 8.8152 8.9130 0.0978 18
D7 8.8152 8.9457 0.1304 20
G#6 8.8152 8.9674 0.1522 27
E7 8.8152 9.0217 0.2065 48
C5 8.8152 9.0326 0.2174 79
C#3 8.8261 8.8478 0.0217 43
G3 8.8261 8.8478 0.0217 38
C3 8.8478 9.0326 0.1848 47
G4 8.8587 9.2065 0.3478 59
A#3 9.0109 9.0435 0.0326 29
F7 9.0109 9.1630 0.1522 28
D6 9.0109 9.1957 0.1848 37
B6 9.0109 9.4565 0.4457 58
E5 9.0217 9.4239 0.4022 73
G3 9.0543 9.2283 0.1739 48
E4 9.0652 9.2391 0.1739 43
G7 9.2174 9.3152 0.0978 29
A4 9.2174 9.3261 0.1087 57
C#7 9.2283 9.3261 0.0978 22
G3 9.2391 9.2609 0.0217 36
D#4 9.2391 9.2609 0.0217 42
G2 9.2609 9.4348 0.1739 22
D4 9.2609 9.4457 0.1848 46
F#7 9.3152 9.7391 0.4239 50
B4 9.3261 9.4239 0.0978 20
D6 9.3261 9.4348 0.1087 35
F7 9.3261 9.4565 0.1304 23
G4 9.3370 9.4348 0.0978 60
D5 9.4130 9.6304 0.2174 81
A6 9.4130 9.6522 0.2391 64
G7 9.4239 9.4565 0.0326 24
C6 9.4239 9.6087 0.1848 37
F#3 9.4348 9.4674 0.0326 25
D#7 9.4348 9.5652 0.1304 16
F4 9.4348 9.6196 0.1848 64
B4 9.4565 9.6304 0.1739 32
G2 9.4891 9.6413 0.1522 22
F#3 9.5326 9.5652 0.0326 16
D4 9.5543 9.5761 0.0217 41
D4 9.5870 9.6413 0.0543 51
G6 9.6196 9.8370 0.2174 61
C5 9.6196 9.8478 0.2283 79
D7 9.6304 9.7283 0.0978 22
G#6 9.6304 9.8152 0.1848 32
B5 9.6304 9.8370 0.2065 36
E7 9.6304 9.8478 0.2174 46
E4 9.6413 9.8370 0.1957 64
F#3 9.8261 9.8478 0.0217 42
D#6 9.8261 10.0109 0.1848 38
D#7 9.8261 10.4674 0.6413 40
G4 9.8370 9.8587 0.0217 56
C7 9.8370 9.9674 0.1304 24
F#6 9.8370 10.4674 0.6304 56
B4 9.8478 10.4674 0.6196 80
G#4 9.8587 9.9891 0.1304 54
B2 9.8587 10.0435 0.1848 37
D#5 9.8587 10.0435 0.1848 17
F#4 9.9783 10.0543 0.0761 39
B3 10.0326 10.0543 0.0217 59
G#6 10.0435 10.2065 0.1630 31
D#6 10.0435 10.4239 0.3804 37
C4 10.0543 10.0652 0.0109 74
D7 10.0543 10.1630 0.1087 14
E4 10.0652 10.2391 0.1739 51
F#5 10.0652 10.2500 0.1848 16
B3 10.0652 10.2609 0.1957 75
C7 10.2391 10.3913 0.1522 24
G#4 10.2391 10.4457 0.2065 57
F3 10.2609 10.2826 0.0217 31
G3 10.3043 10.3478 0.0435 27
G3 10.4130 10.4457 0.0326 28
C#7 10.4457 10.6087 0.1630 25
E6 10.4457 10.6304 0.1848 38
E7 10.4457 10.6630 0.2174 46
G6 10.4457 10.6739 0.2283 59
A#3 10.4565 10.4674 0.0109 68
A4 10.4565 10.6413 0.1848 53
C5 10.4674 10.6630 0.1957 79
F#5 10.4674 10.6630 0.1957 17
B3 10.4674 10.6739 0.2065 75
D#6 10.5761 10.6630 0.0870 10
A6 10.6413 11.0761 0.4348 58
F#6 10.6522 10.8370 0.1848 39
F#7 10.6522 11.0652 0.4130 46
D#7 10.6630 10.7935 0.1304 23
D5 10.6630 11.0652 0.4022 81
B4 10.6739 10.8587 0.1848 66
G3 10.7174 10.7391 0.0217 29
D4 10.7500 10.8043 0.0543 12
D4 10.8370 10.8696 0.0326 37
C7 10.8587 11.0109 0.1522 24
D#6 10.8587 11.0435 0.1848 35
G#4 10.8587 11.0652 0.2065 53
C4 10.8696 10.9022 0.0326 40
E3 10.8696 11.0978 0.2283 74
B4 10.8804 11.0761 0.1957 46
E5 11.0543 11.4674 0.4130 74
B6 11.0543 11.4783 0.4239 55
E7 11.0652 11.2500 0.1848 29
G6 11.0652 11.2609 0.1957 41
C5 11.0652 11.3152 0.2500 67
G3 11.2065 11.2283 0.0217 31
D#6 11.2609 11.4457 0.1848 40
G#3 11.2609 11.4891 0.2283 78
C7 11.2717 11.4022 0.1304 21
F#7 11.2717 11.4130 0.1413 20
D#5 11.4674 11.4891 0.0217 44
C#7 11.4674 11.5761 0.1087 25
G6 11.4674 11.8913 0.4239 57
E7 11.4674 11.8913 0.4239 51
C5 11.4674 11.9022 0.4348 80
E6 11.4783 11.5870 0.1087 37
A4 11.4891 11.5870 0.0978 55
E4 11.4891 11.6848 0.1957 43
A2 11.5109 11.6848 0.1739 30
B5 11.6739 11.7935 0.1196 37
E3 11.6739 11.9130 0.2391 74
D7 11.6848 11.7717 0.0870 20
G#6 11.6848 11.7826 0.0978 30
F#7 11.6957 11.7717 0.0761 14
F4 11.7826 11.8043 0.0217 37
F#7 11.8804 12.0217 0.1413 19
C#7 11.8804 12.6957 0.8152 42
A4 11.8804 12.7065 0.8261 73
E6 11.8804 12.7174 0.8370 55
D7 11.8913 12.0000 0.1087 17
G#6 11.8913 12.0326 0.1413 29
B5 11.8913 12.0543 0.1630 34
C#5 11.9022 12.0978 0.1957 15
A2 11.9130 12.0978 0.1848 29
E3 12.0978 12.3152 0.2174 74
B4 12.1848 12.2283 0.0435 38
B4 12.2609 12.2826 0.0217 37
F#7 12.2935 12.4239 0.1304 20
G#6 12.2935 12.4457 0.1522 30
B5 12.2935 12.4891 0.1957 35
D7 12.3043 12.3913 0.0870 15
C#5 12.3152 12.7065 0.3913 22
A2 12.3261 12.5326 0.2065 31
A2 12.5435 12.7065 0.1630 30
F#3 12.5761 12.6087 0.0326 20
G6 12.6957 12.7283 0.0326 13
D#4 12.7065 12.7283 0.0217 47
C4 12.7065 12.7391 0.0326 49
E3 12.7174 12.7391 0.0217 51
D4 12.7500 12.9130 0.1630 35
G3 12.7717 12.8043 0.0326 31
G3 12.8152 12.8587 0.0435 30
G3 12.8696 12.9022 0.0326 31
B4 12.9022 12.9457 0.0435 26
C#4 12.9239 12.9457 0.0217 40
G3 12.9348 13.0109 0.0761 37
D4 12.9674 13.1196 0.1522 46
G3 13.0217 13.0435 0.0217 31
G3 13.0652 13.0870 0.0217 30
F#6 13.1087 13.2935 0.1848 41
D#7 13.1087 13.3043 0.1957 22
B4 13.1087 13.3152 0.2065 67
E5 13.1087 13.5326 0.4239 73
